age,annual_income,employment_years,total_debt,debt_to_income,num_credit_lines,late_payments_2yr,credit_utilization,credit_history_length,recent_inquiries,loan_amount,home_ownership,savings_balance,creditworthy
27,23079.35,3.2,11262.72,0.488,4,4,0.289,8.4,1,14417.16,2,277.67,0
63,23013.84,0.6,10471.3,0.455,5,4,0.386,20.7,1,7247.41,2,1679.73,0
30,32919.25,4.1,12575.15,0.382,6,1,0.131,7.1,3,24720.34,1,10338.33,0
54,68174.52,1.4,13089.51,0.192,5,1,0.265,0.0,0,13741.25,1,4018.01,1
55,39679.92,18.9,9840.62,0.248,8,1,0.174,4.5,2,29369.65,1,2252.17,0
41,54298.83,8.0,4072.41,0.075,2,0,0.333,6.9,0,7842.22,1,1692.23,1
19,38267.34,2.7,9413.77,0.246,2,2,0.298,7.1,0,20632.8,1,4376.45,0
39,38419.53,0.8,17519.31,0.456,1,0,0.552,15.6,1,4632.33,0,390.32,1
34,29356.47,7.7,12006.8,0.409,2,2,0.371,10.4,0,15263.44,2,2579.91,0
53,46819.37,0.7,17510.44,0.374,3,2,0.166,5.3,2,9233.23,0,3649.45,1
31,44910.11,1.0,25733.49,0.573,3,1,0.265,10.1,1,10630.38,0,646.3,1
27,60254.5,1.2,23860.78,0.396,2,2,0.172,6.7,2,15330.61,0,1027.36,0
52,56604.79,4.1,14887.06,0.263,8,0,0.082,6.8,0,15459.8,2,31595.23,1
42,44419.17,7.7,10882.7,0.245,6,0,0.167,15.1,1,16368.54,2,5615.26,1
20,23085.4,1.9,7271.9,0.315,1,0,0.348,16.3,1,12223.6,0,385.43,1
64,83724.74,0.4,23610.38,0.282,4,0,0.429,10.7,0,13699.39,0,1211.55,1
55,46980.03,3.1,23161.15,0.493,2,1,0.21,5.0,2,8663.84,0,2878.93,1
34,51012.26,6.9,21068.06,0.413,7,2,0.453,16.3,1,6724.38,2,47569.5,1
29,109124.81,1.3,32955.69,0.302,5,3,0.267,10.3,0,10938.22,0,8673.32,0
69,77196.63,1.2,23776.56,0.308,3,4,0.091,9.0,0,2732.09,1,11025.46,1
41,61280.97,14.7,27882.84,0.455,2,0,0.144,4.6,0,12726.39,0,4805.29,1
46,48964.32,15.4,24580.09,0.502,3,1,0.467,7.3,1,16678.78,2,914.68,1
60,48736.19,23.3,3557.74,0.073,4,1,0.209,19.4,2,14356.73,2,20211.43,1
42,55273.96,8.2,17908.76,0.324,3,4,0.617,0.0,0,6858.61,2,8310.67,0
53,60081.27,1.0,21869.58,0.364,3,1,0.353,22.1,0,2901.99,1,13772.9,1
43,115347.07,1.2,49829.93,0.432,6,0,0.618,16.4,1,14672.28,0,22951.39,1
55,168827.55,2.1,61959.71,0.367,4,2,0.195,15.4,0,6166.1,1,19280.27,1
18,56677.38,1.9,23294.4,0.411,6,0,0.246,10.1,1,4571.38,0,2923.59,1
37,16703.31,15.7,5244.84,0.314,3,1,0.361,5.6,0,17483.47,0,4137.55,0
45,30458.72,7.8,6975.05,0.229,7,0,0.46,5.5,3,4388.71,2,3757.3,1
33,121266.81,6.4,56752.87,0.468,4,1,0.263,1.6,0,8929.12,2,9083.69,1
64,70215.64,1.0,33141.78,0.472,6,3,0.518,6.6,1,28750.98,1,4439.87,0
34,60659.0,12.0,27175.23,0.448,1,1,0.237,7.0,1,6631.79,0,3548.02,1
57,45097.45,8.8,21376.19,0.474,5,1,0.234,10.5,3,5221.8,1,2626.11,1
45,27051.26,0.9,5518.46,0.204,6,0,0.19,1.6,1,13418.15,1,2494.09,0
29,113424.75,10.2,31078.38,0.274,10,0,0.287,3.1,1,12042.81,0,4277.85,1
44,32480.49,1.6,16824.89,0.518,4,2,0.266,1.7,1,3661.33,2,14159.87,1
59,70590.86,0.4,28448.12,0.403,9,0,0.122,9.7,0,10214.46,0,951.07,1
64,25582.12,5.3,9158.4,0.358,3,0,0.638,11.4,1,20068.09,1,3252.95,0
47,44016.76,5.3,13733.23,0.312,7,1,0.109,14.6,1,22924.23,1,4511.07,0
58,80537.53,0.5,43490.27,0.54,2,2,0.352,3.9,0,8465.18,0,21751.03,1
51,43267.32,1.9,3634.45,0.084,5,1,0.377,6.9,1,13325.95,1,1774.61,0
54,40772.99,24.7,16064.56,0.394,3,0,0.24,3.3,0,13701.3,2,1169.44,1
23,49282.19,5.7,16755.94,0.34,4,2,0.494,3.7,1,18122.35,0,18246.3,0
24,25134.55,6.5,4071.8,0.162,7,2,0.211,10.3,0,9372.26,2,5494.7,1
49,22877.9,1.2,13543.72,0.592,3,1,0.242,21.3,1,21529.62,0,1795.09,1
49,70060.77,0.4,0.0,0.0,8,1,0.222,5.4,1,6387.99,1,10579.82,1
42,39691.61,1.6,14606.51,0.368,3,0,0.534,0.0,2,15805.8,0,313.59,0
50,69789.75,1.4,29939.8,0.429,1,1,0.077,17.7,2,5424.9,2,2795.53,1
24,85741.44,1.3,17491.25,0.204,4,0,0.369,0.0,1,3380.83,0,4242.73,1
69,89261.12,1.1,34990.36,0.392,4,3,0.605,6.3,0,14290.5,0,6049.3,0
29,21796.31,4.3,6887.63,0.316,3,1,0.5,8.2,2,58290.76,2,1106.27,0
33,34581.89,2.0,17221.78,0.498,4,2,0.56,12.9,3,11995.17,1,1084.07,1
33,64138.02,8.6,56249.04,0.877,4,0,0.072,14.9,1,8729.92,0,18929.08,1
60,64634.32,1.0,25918.36,0.401,4,0,0.446,6.8,1,20852.94,2,3039.28,0
53,150952.24,3.1,66569.94,0.441,2,1,0.241,17.6,0,7579.56,2,3609.21,1
30,31138.28,0.1,6352.21,0.204,2,0,0.526,6.9,0,3432.67,0,1243.64,0
24,87911.35,3.3,33582.14,0.382,3,4,0.228,1.3,1,17424.04,1,991.57,1
53,59049.85,0.3,17360.66,0.294,1,2,0.424,7.7,0,25155.03,1,1508.68,0
64,21587.77,19.0,10081.49,0.467,3,1,0.25,6.7,3,10692.87,1,12514.42,0
68,37275.53,7.8,5069.47,0.136,4,4,0.39,5.7,0,11938.84,1,1412.91,1
26,55896.89,3.4,10564.51,0.189,5,2,0.126,12.8,1,6868.53,1,2244.43,0
49,20906.53,0.5,11017.74,0.527,4,3,0.319,0.4,1,8977.43,0,20642.19,1
28,17379.51,4.5,6621.59,0.381,6,1,0.271,10.9,2,11309.62,1,38712.3,1
25,20320.36,7.1,11155.88,0.549,2,1,0.206,8.3,2,10167.76,0,512.87,1
50,55802.1,1.1,22599.85,0.405,2,0,0.325,2.4,2,10112.02,1,232.59,0
40,38471.25,4.2,16388.75,0.426,3,0,0.271,8.8,1,1503.47,0,1267.66,1
42,35954.95,8.4,10930.3,0.304,5,2,0.082,15.6,1,10926.5,0,921.85,1
25,36577.52,7.3,11741.38,0.321,3,3,0.161,11.1,0,4462.43,0,5284.51,1
62,24051.17,8.1,11905.33,0.495,7,0,0.208,5.1,2,13166.09,1,2932.77,1
39,39018.78,10.6,12837.18,0.329,5,0,0.036,12.2,1,18666.67,1,2552.61,1
21,19728.13,13.9,10416.45,0.528,3,0,0.184,1.5,1,13851.35,2,8542.4,0
57,88771.47,2.6,29649.67,0.334,7,1,0.577,10.3,1,4970.08,2,231.95,1
20,114252.35,4.2,19765.66,0.173,5,0,0.463,16.3,3,5999.91,0,1419.82,1
46,15320.82,7.8,2436.01,0.159,2,1,0.498,1.7,0,9508.65,2,2592.1,0
58,38771.28,6.0,12561.89,0.324,6,4,0.092,12.9,0,16515.3,0,10285.91,1
46,40054.42,27.0,19506.5,0.487,4,2,0.173,2.7,1,17974.52,0,2778.45,1
51,44925.36,0.1,11231.34,0.25,6,3,0.145,7.8,2,12287.99,1,4882.71,1
51,80883.51,2.2,37206.41,0.46,2,1,0.217,0.3,0,5549.45,0,2016.91,1
45,38827.91,1.6,14172.19,0.365,6,1,0.395,13.8,1,20017.37,1,2830.7,1
30,46904.75,1.5,20684.99,0.441,4,2,0.055,2.4,0,9745.17,1,2097.22,0
32,217407.22,1.3,66744.02,0.307,6,1,0.337,6.7,1,7796.35,0,2261.9,1
40,46367.48,6.2,17480.54,0.377,2,4,0.269,14.3,2,7390.48,1,3263.78,0
61,118553.54,0.4,58209.79,0.491,5,1,0.079,10.7,0,3971.14,1,16908.75,0
43,63006.54,6.8,21863.27,0.347,5,1,0.089,12.6,1,19146.26,1,4900.49,1
21,37165.85,5.9,10071.95,0.271,4,1,0.409,13.1,2,9181.27,2,2329.42,1
43,34188.1,1.4,2632.48,0.077,7,1,0.102,10.0,2,6533.53,1,5729.17,1
57,48842.87,1.5,21051.28,0.431,3,3,0.151,17.7,0,14247.91,0,3709.4,1
26,27910.65,5.0,6531.09,0.234,5,1,0.744,10.8,2,15873.39,0,6031.42,0
22,31826.9,7.2,8656.92,0.272,6,2,0.402,7.2,0,3499.71,1,1858.26,0
49,39674.73,10.5,7498.52,0.189,7,1,0.057,6.5,2,25094.13,1,5379.16,0
37,56764.8,9.6,17880.91,0.315,2,2,0.292,6.4,2,37526.09,1,5497.47,1
67,122149.21,16.7,81229.22,0.665,0,1,0.124,7.7,1,10521.67,1,542.79,1
28,38465.72,4.4,15501.69,0.403,4,0,0.055,12.7,1,11425.69,0,1877.77,1
32,61744.43,12.0,15621.34,0.253,3,2,0.384,1.3,1,41610.23,2,2427.55,1
49,21721.35,8.3,6125.42,0.282,4,0,0.146,0.0,1,5137.52,1,2016.73,1
45,83295.04,11.3,11161.54,0.134,4,1,0.1,0.0,0,7237.35,0,867.45,1
39,20726.3,0.1,3730.73,0.18,5,0,0.177,3.4,0,14027.47,0,153.55,0
58,73071.47,16.9,11472.22,0.157,1,0,0.219,8.2,0,19704.54,1,10237.24,1
34,47076.89,3.2,18407.06,0.391,6,3,0.39,14.9,0,10125.78,1,221.51,0
43,46150.98,8.0,19244.96,0.417,3,0,0.207,8.0,0,6074.47,0,32025.7,1
61,42187.01,0.7,15271.7,0.362,1,0,0.506,9.3,1,21436.97,1,2244.66,1
24,25575.08,2.5,10357.91,0.405,3,1,0.09,10.9,1,9851.5,2,1338.34,0
59,26261.64,1.6,6171.49,0.235,1,0,0.418,11.7,0,9905.43,1,464.0,1
43,74478.08,1.7,13257.1,0.178,6,0,0.126,14.6,2,17289.98,2,406.73,1
42,49314.25,0.7,8728.62,0.177,3,3,0.134,5.7,1,24426.17,0,1022.46,1
27,42033.48,8.2,7145.69,0.17,4,2,0.36,6.0,1,11428.0,1,3747.48,1
62,61187.55,0.0,24719.77,0.404,8,1,0.208,5.7,0,13186.72,0,16231.15,1
36,51567.92,1.9,33622.28,0.652,5,2,0.539,15.4,1,18542.34,0,464.51,0
28,32975.96,1.0,6364.36,0.193,6,2,0.538,12.2,0,8639.97,1,4586.46,0
30,167794.97,4.4,50170.7,0.299,3,2,0.186,8.7,1,7121.87,0,323.43,1
25,70995.96,1.5,26978.46,0.38,3,1,0.213,19.1,2,7937.43,1,1005.2,1
57,52236.37,1.5,16088.8,0.308,2,0,0.336,6.3,2,5697.48,1,5447.54,1
21,37918.5,3.4,15167.4,0.4,3,2,0.284,3.2,0,5152.96,1,879.69,1
64,78934.99,5.3,20838.84,0.264,4,1,0.523,1.2,1,37520.0,0,19002.06,0
48,33064.52,0.6,8200.0,0.248,1,1,0.045,10.6,0,5786.04,1,7374.38,1
45,31701.29,1.0,10239.52,0.323,6,0,0.453,1.6,0,11648.03,2,5403.13,0
28,114309.26,1.4,45609.39,0.399,4,1,0.198,11.3,1,9401.05,0,1526.0,1
60,49778.46,18.2,26979.93,0.542,2,3,0.218,6.6,1,18568.14,0,1053.84,0
18,33467.34,2.5,13587.74,0.406,5,1,0.475,4.7,1,10611.57,2,1723.05,1
66,49160.36,4.6,15338.03,0.312,7,1,0.061,12.1,1,22747.51,1,4023.45,1
64,74988.74,1.4,35619.65,0.475,3,1,0.423,5.0,0,9157.96,0,4020.81,0
69,66878.13,3.4,33439.06,0.5,0,1,0.398,4.3,1,11466.63,1,1115.8,0
55,79788.22,0.4,24255.62,0.304,1,0,0.291,7.9,4,15529.89,2,1247.0,1
41,26244.77,0.2,8608.28,0.328,2,2,0.271,5.1,0,11153.45,1,465.38,0
64,78792.62,3.2,22534.69,0.286,2,0,0.284,12.0,0,13577.12,1,45954.58,1
48,44822.73,2.5,21201.15,0.473,7,1,0.26,15.1,1,11733.57,0,1015.23,0
58,51254.07,0.7,18502.72,0.361,1,1,0.475,19.6,0,4237.89,0,394.89,1
63,89746.76,5.8,12474.8,0.139,4,1,0.272,5.8,1,15667.41,1,150.62,1
67,69658.7,24.7,28629.73,0.411,3,1,0.433,4.8,3,20061.33,0,1331.62,1
43,58426.58,2.5,33478.43,0.573,5,0,0.169,0.9,0,9156.92,1,4852.33,1
66,18178.62,4.9,10634.49,0.585,0,0,0.216,9.9,1,8750.36,0,2628.6,0
67,47918.12,16.5,13321.24,0.278,5,1,0.254,14.3,1,11801.89,0,2376.02,1
22,33112.37,8.9,8145.64,0.246,2,0,0.425,1.6,1,31806.87,0,7154.82,1
37,69949.07,3.1,44417.66,0.635,2,1,0.389,0.7,0,8343.62,1,6004.54,0
69,80457.08,6.7,47067.39,0.585,3,2,0.177,22.4,0,14378.11,0,1014.25,1
58,42149.77,0.7,17702.9,0.42,4,1,0.608,1.5,1,8911.2,0,4075.41,0
28,35118.36,3.6,3266.01,0.093,3,1,0.245,4.5,3,14164.91,0,3239.65,1
50,106739.91,1.6,27645.64,0.259,4,2,0.333,0.0,2,4603.55,0,1464.19,0
67,36258.39,0.9,6744.06,0.186,6,3,0.46,0.0,0,29070.93,0,16564.53,0
55,26976.77,2.8,16779.55,0.622,4,2,0.101,6.9,2,12337.85,2,1173.11,0
44,32327.21,0.7,3911.59,0.121,5,2,0.32,14.5,1,8372.8,0,1491.98,0
51,37141.87,6.0,23065.1,0.621,5,1,0.358,7.9,0,8510.01,1,1683.95,0
32,31866.75,3.0,10643.49,0.334,7,1,0.139,0.0,1,11694.95,1,9063.63,0
49,74809.17,3.8,12717.56,0.17,5,4,0.396,7.7,1,32913.7,1,10990.09,0
38,16334.64,0.8,8134.65,0.498,4,3,0.417,0.0,2,25032.71,2,15071.28,0
63,31530.79,0.8,13999.67,0.444,4,3,0.176,2.8,0,8422.69,1,7548.62,1
22,47870.33,4.4,7659.25,0.16,6,0,0.507,8.4,1,10472.37,2,2644.15,1
23,54454.63,21.0,18841.3,0.346,4,0,0.278,7.2,2,10792.93,0,9450.05,1
55,114224.08,0.5,63508.59,0.556,3,0,0.412,9.2,1,3068.36,2,4676.37,1
39,106151.1,1.7,30677.67,0.289,6,0,0.138,13.3,1,8619.2,1,2569.36,1
35,22018.35,10.2,13255.05,0.602,7,0,0.254,7.8,1,11226.99,0,1707.87,0
31,18882.22,0.4,4493.97,0.238,5,1,0.342,4.1,0,5740.58,2,2425.56,1
27,49636.69,10.4,5311.13,0.107,7,2,0.562,10.8,0,27896.19,1,1682.37,1
63,35010.64,3.7,12498.8,0.357,3,1,0.031,0.0,1,5036.7,1,4906.46,1
30,27010.66,2.6,3538.4,0.131,3,0,0.367,8.3,0,5382.19,1,2309.61,1
48,49417.53,1.9,18235.07,0.369,5,4,0.272,14.5,1,14987.48,0,5356.77,0
47,55014.31,1.8,19310.02,0.351,3,3,0.176,4.5,1,11699.11,0,5478.84,0
20,32225.58,1.8,7605.24,0.236,7,1,0.161,5.0,1,7544.52,1,3007.75,1
47,35880.8,10.8,22676.67,0.632,4,0,0.292,17.3,1,18112.02,2,1734.55,1
23,33489.23,6.4,11687.74,0.349,4,1,0.453,9.1,2,11455.91,2,1002.49,0
46,39904.9,5.5,19154.35,0.48,4,1,0.258,8.5,0,30016.18,1,2618.89,0
25,64261.89,8.0,31424.06,0.489,5,0,0.079,9.4,3,3404.75,1,4239.22,1
61,28596.71,1.5,17558.38,0.614,2,0,0.559,3.3,0,7237.01,0,579.49,0
62,35584.22,4.8,6013.73,0.169,2,4,0.26,13.8,0,26704.63,0,353.07,0
60,40149.25,3.1,3452.84,0.086,5,0,0.08,15.8,1,13203.91,2,2573.73,1
61,48855.58,7.6,29753.05,0.609,5,0,0.275,6.6,1,9291.46,0,1018.25,0
50,56274.24,1.8,24591.84,0.437,2,1,0.268,10.0,0,7769.11,0,10006.6,1
34,136097.79,5.2,50220.08,0.369,3,0,0.345,12.8,0,12208.58,1,14269.59,1
65,65255.32,10.7,21534.26,0.33,7,0,0.301,13.1,0,4979.63,1,885.88,1
28,66036.68,2.6,20009.11,0.303,4,3,0.544,13.7,0,4185.35,1,386.38,0
30,42902.85,0.3,20550.47,0.479,2,3,0.233,0.6,1,13876.76,0,5947.84,0
67,30033.45,3.6,3994.45,0.133,3,0,0.704,11.4,0,16534.51,1,3806.68,1
28,37642.65,2.1,15885.2,0.422,7,0,0.138,15.7,1,17405.11,2,4780.9,1
48,34366.37,5.6,17355.02,0.505,3,2,0.316,10.9,0,7649.6,2,7486.03,1
45,59642.0,15.1,27494.96,0.461,8,0,0.297,15.7,1,7469.82,1,1804.15,1
61,21468.87,3.3,7277.95,0.339,3,1,0.252,8.0,0,9877.3,1,2353.21,1
23,65924.59,3.1,23073.61,0.35,4,2,0.302,9.9,0,5452.92,0,7902.69,1
58,46229.81,5.3,25102.79,0.543,6,1,0.445,7.8,2,14741.19,0,5091.41,1
33,70733.47,0.5,30910.53,0.437,1,1,0.27,10.7,2,8286.06,1,34763.22,1
21,34133.89,1.5,20924.07,0.613,3,2,0.551,12.0,2,9509.51,1,4240.0,0
52,31235.64,12.6,2779.97,0.089,2,1,0.285,2.1,1,8908.58,1,4056.11,0
65,40001.24,5.5,19440.6,0.486,6,2,0.345,8.4,2,13472.86,2,8583.9,1
43,39524.47,0.1,9011.58,0.228,2,1,0.232,8.1,1,11750.82,1,35564.59,0
29,73362.94,1.1,24870.04,0.339,6,1,0.248,5.3,0,31063.6,1,7028.78,0
28,73013.7,5.7,40595.62,0.556,5,0,0.271,9.6,2,7859.78,2,2112.47,1
54,127072.31,7.2,25414.46,0.2,2,3,0.101,3.6,0,29019.15,0,1348.41,1
42,38263.58,9.2,25521.81,0.667,1,0,0.149,3.6,0,3337.42,0,3621.69,0
35,9193.25,1.7,4743.72,0.516,2,3,0.088,4.8,1,13276.01,1,796.4,0
36,39946.2,13.4,17456.49,0.437,3,1,0.303,1.8,0,3822.41,0,6469.39,1
40,55013.23,4.0,11552.78,0.21,6,0,0.131,4.4,0,5354.36,0,4260.52,1
55,70071.07,6.0,22632.96,0.323,2,1,0.44,17.1,1,5514.88,1,5551.85,1
35,57056.78,4.5,16888.81,0.296,5,2,0.236,2.4,1,5263.32,0,353.14,1
43,38248.56,0.7,6311.01,0.165,5,0,0.305,3.5,4,6871.62,0,15009.25,1
23,115506.51,16.5,59370.35,0.514,4,1,0.404,8.6,2,37060.25,1,776.66,1
21,29235.3,0.7,8449.0,0.289,2,2,0.557,2.7,1,5843.98,1,658.36,0
61,42730.9,1.5,13844.81,0.324,0,2,0.257,3.5,2,3758.3,1,264.8,1
68,28568.07,8.4,9456.03,0.331,3,3,0.193,1.9,0,13309.35,1,1442.25,0
46,49502.99,4.8,15741.95,0.318,5,0,0.071,8.1,2,11445.73,1,3583.61,1
51,108499.72,9.1,46654.88,0.43,2,1,0.417,6.8,0,37412.86,0,2636.16,1
34,45685.54,3.6,11741.18,0.257,6,0,0.178,10.2,3,9657.84,1,6872.41,1
60,45825.69,2.4,23050.32,0.503,4,0,0.302,9.0,3,2508.78,0,13783.55,0
60,20994.57,12.7,5479.58,0.261,4,0,0.323,13.8,1,7658.31,1,15252.15,1
33,42467.91,0.2,14693.9,0.346,8,0,0.491,5.3,2,7567.51,0,2192.34,0
19,87137.58,9.7,13419.19,0.154,4,0,0.477,2.2,0,4723.39,1,2501.47,1
51,43255.6,1.3,22103.61,0.511,8,1,0.244,3.7,1,7061.67,2,2528.04,1
25,41818.95,9.4,22958.6,0.549,7,1,0.524,17.0,1,9047.71,2,1815.97,0
30,85208.57,0.7,38940.32,0.457,4,3,0.333,0.0,0,9542.43,0,33844.0,1
59,41907.41,4.3,15757.19,0.376,4,0,0.173,13.6,1,4323.13,2,4336.46,1
25,93529.0,11.0,32267.5,0.345,4,1,0.116,13.5,3,14265.75,1,5481.14,1
47,25788.4,3.2,2991.45,0.116,3,1,0.532,9.3,2,26411.72,0,6743.74,0
49,68797.8,6.9,10113.28,0.147,6,1,0.123,3.4,0,11711.6,1,12793.95,1
53,111654.5,8.2,51696.03,0.463,2,2,0.174,10.6,0,19222.19,0,2263.38,1
64,81139.77,6.7,26208.15,0.323,3,4,0.048,3.9,2,11034.56,0,5511.08,1
47,19271.13,13.0,2813.58,0.146,4,2,0.526,5.6,0,5282.3,0,6037.59,0
18,35626.62,3.0,4952.1,0.139,6,1,0.222,9.1,1,11644.02,0,458.7,1
60,43435.15,1.0,19328.64,0.445,4,1,0.151,5.5,1,7320.74,0,1660.5,0
56,81224.95,0.2,39069.2,0.481,3,1,0.13,2.5,1,5086.43,2,2447.65,1
34,25189.71,1.4,3022.77,0.12,1,0,0.242,7.0,1,9444.17,1,9774.56,1
37,29452.43,0.8,10985.76,0.373,3,1,0.202,10.5,0,16191.17,0,196811.24,1
41,21969.8,4.1,8963.68,0.408,4,1,0.11,13.7,0,8067.9,0,1764.99,1
67,32438.45,1.0,8498.87,0.262,4,3,0.193,11.3,1,31696.91,2,1677.82,0
39,26217.87,0.2,14052.78,0.536,2,2,0.224,15.7,0,17510.29,1,5068.27,1
46,108983.63,0.2,32477.12,0.298,5,2,0.173,9.2,0,7124.47,1,375.87,1
39,35465.35,8.9,3262.81,0.092,6,0,0.452,7.1,0,6995.83,0,350.12,1
61,69248.91,4.5,22228.9,0.321,4,2,0.409,16.9,1,35840.98,1,2527.87,1
26,49463.23,2.2,27452.09,0.555,4,1,0.467,6.1,3,8088.8,1,1556.22,1
54,49117.99,11.2,14637.16,0.298,3,1,0.333,12.4,1,12314.49,2,11390.78,1
27,36471.2,0.4,7038.94,0.193,3,1,0.2,14.3,0,12747.37,1,1905.96,1
53,72042.48,19.6,31986.86,0.444,2,3,0.266,0.0,1,3518.07,1,621.67,0
54,52953.64,4.8,20598.97,0.389,3,0,0.226,8.2,0,3545.67,1,878.78,0
45,51450.32,1.0,18007.61,0.35,4,0,0.461,2.5,0,16544.17,2,12409.07,1
45,36435.17,5.7,15375.64,0.422,3,0,0.232,2.2,2,5279.48,0,1241.91,0
59,39541.74,7.2,9727.27,0.246,5,0,0.332,3.8,1,9967.84,2,1971.49,1
60,65805.29,2.8,17109.38,0.26,7,2,0.516,0.0,0,3999.67,1,2073.1,0
38,54996.66,9.9,25243.47,0.459,5,0,0.201,12.1,0,8126.82,1,1482.06,1
41,52142.53,0.8,10689.22,0.205,1,2,0.568,6.6,2,11251.34,1,4300.24,0
59,33623.44,1.6,19905.08,0.592,2,3,0.253,13.4,0,2875.33,1,24990.9,0
57,129580.02,0.5,69195.73,0.534,0,0,0.279,9.4,0,10223.47,0,5779.54,1
19,38566.78,1.2,6864.89,0.178,2,1,0.233,7.7,1,10567.56,1,7986.99,0
25,48284.88,1.4,27570.67,0.571,5,1,0.182,3.7,1,7471.73,1,937.31,0
65,44644.36,12.5,16652.35,0.373,5,1,0.258,6.1,1,5113.99,1,4656.09,1
44,130268.84,0.4,72690.01,0.558,1,0,0.684,10.0,0,7895.41,0,15395.16,1
39,42386.82,2.8,15683.12,0.37,2,0,0.26,6.5,2,7902.16,2,2256.23,1
54,40490.76,3.8,13078.52,0.323,3,2,0.136,5.0,0,31411.96,1,2966.1,1
44,52008.14,11.4,16018.51,0.308,1,1,0.063,8.0,3,9204.98,1,7453.47,0
46,34656.12,30.4,0.0,0.0,3,2,0.034,13.9,0,7490.55,1,18694.15,1
20,51833.91,7.0,25346.78,0.489,1,3,0.346,8.8,3,9193.88,0,12385.1,0
61,160460.29,17.7,39152.31,0.244,5,0,0.08,13.4,0,12761.77,1,651.2,1
30,56945.38,7.7,28131.02,0.494,6,1,0.237,0.0,0,12482.54,1,4464.29,1
62,55916.96,16.5,33606.09,0.601,7,0,0.133,8.6,1,12963.48,1,1439.92,1
27,34236.5,6.1,9004.2,0.263,1,0,0.431,7.4,2,14211.8,1,2027.36,1
53,115220.57,0.4,29381.25,0.255,3,2,0.404,3.4,1,4120.97,2,623.87,1
26,129251.62,2.6,64755.06,0.501,5,1,0.332,8.9,0,13492.51,0,2165.36,1
44,75082.3,5.2,21023.04,0.28,4,0,0.203,12.1,0,11053.3,0,1074.04,1
51,67976.45,2.2,37251.09,0.548,3,1,0.295,8.4,1,6810.04,0,2459.28,1
68,43591.49,1.6,10723.51,0.246,4,0,0.355,1.8,1,10549.77,0,5383.5,1
18,59615.38,4.3,33742.31,0.566,0,0,0.279,10.3,2,9265.35,2,4184.28,1
49,32287.04,13.6,9815.26,0.304,4,0,0.314,13.8,1,9774.31,0,8623.28,1
42,27915.66,0.2,11166.26,0.4,6,1,0.194,8.8,3,10988.54,1,1661.76,0
46,23302.6,7.3,11581.39,0.497,7,1,0.084,7.7,2,3615.67,2,392.57,0
24,60194.54,6.4,25703.07,0.427,4,2,0.212,4.6,0,11589.56,1,20252.59,1
66,24607.65,16.6,12574.51,0.511,3,1,0.417,9.9,1,14621.51,0,5752.83,1
20,38184.4,13.3,5040.34,0.132,7,0,0.148,6.2,0,11456.02,2,6082.88,1
37,47542.78,7.2,13739.86,0.289,1,2,0.182,26.6,1,6405.73,1,5693.91,1
37,80631.54,3.7,28946.72,0.359,7,0,0.227,13.7,1,5896.38,2,4061.79,1
47,36713.14,1.1,8627.59,0.235,3,1,0.356,9.3,5,11040.44,1,9796.82,1
52,85531.17,3.9,42423.46,0.496,2,2,0.195,10.4,1,16024.04,2,1356.15,1
52,78400.02,7.2,21403.21,0.273,5,2,0.126,7.3,1,21702.6,2,7684.17,1
66,28691.2,11.3,6742.43,0.235,5,0,0.511,10.3,0,15660.31,0,4570.05,0
56,85940.7,7.8,42196.88,0.491,3,0,0.232,11.0,0,13453.85,1,3490.56,0
44,42540.4,1.1,8210.3,0.193,1,1,0.424,4.0,1,2152.64,1,1655.07,1
43,38197.47,4.6,7639.49,0.2,2,1,0.266,6.8,2,6848.74,0,4028.26,1
31,42630.42,2.0,18160.56,0.426,10,2,0.27,9.6,0,11941.12,1,2322.06,1
34,48934.95,0.0,27012.09,0.552,3,1,0.328,10.1,2,6581.3,0,8327.82,0
35,39834.06,1.1,14897.94,0.374,4,0,0.204,6.7,0,5664.16,1,1711.85,0
62,32213.93,0.6,3479.1,0.108,4,2,0.3,6.0,1,5232.11,0,865.57,0
69,33670.33,9.2,15252.66,0.453,1,1,0.446,10.9,0,28535.41,2,5872.04,1
46,52547.43,1.5,13714.88,0.261,4,0,0.15,10.8,0,4536.98,1,37372.23,1
37,45241.42,1.7,23435.06,0.518,5,0,0.26,5.8,0,8713.47,2,4054.27,1
44,63809.34,16.1,18696.14,0.293,7,0,0.273,0.0,2,6394.88,0,2505.31,1
35,50321.19,2.4,26267.66,0.522,6,2,0.438,10.9,2,5894.19,1,25494.61,0
21,50945.26,0.0,14621.29,0.287,1,1,0.232,12.4,3,12668.32,2,5174.08,1
18,65933.78,1.7,16285.64,0.247,3,0,0.325,11.0,1,16216.54,0,2494.85,1
67,99653.96,0.6,6178.55,0.062,2,2,0.227,16.8,2,4884.69,1,23363.39,1
18,101672.4,0.5,25519.77,0.251,2,2,0.062,12.1,0,10213.93,0,1230.22,1
43,95817.75,0.4,36123.29,0.377,3,0,0.468,9.3,2,9245.07,2,1998.42,1
62,75752.34,4.5,27649.6,0.365,8,0,0.351,3.4,0,7545.39,1,4478.34,1
37,139066.19,1.0,61467.26,0.442,2,1,0.241,7.7,2,5652.08,1,88495.43,1
69,61017.25,2.2,32766.26,0.537,4,1,0.311,7.0,0,19247.85,0,981.66,1
